eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType 
863876,,1964,10,26,14,22,57.0,,126.678,2.011,,,,35.0,,5.69,,MW
862370,,1964,11,1,12,26,7.0,,128.096,3.131,,,,60.0,,5.87,,MW
862538,,1964,11,7,18,37,45.0,,99.954,0.236,,,,100.0,,6.1,,MW
862786,,1964,11,16,22,40,46.0,,118.932,0.983,,,,35.0,,5.74,,MW
862824,,1964,11,18,14,34,56.0,,148.145,-6.056,,,,55.0,,6.14,,MW
862850,,1964,11,19,23,35,13.0,,150.703,-6.029,,,,35.0,,6.85,,MW
862899,,1964,11,21,2,16,45.0,,123.948,1.049,,,,247.5,,5.51,,MW
863039,gcmt,1964,11,25,9,24,10.0,,122.157,-4.361,,,,617.5,,6.02,,MW
860749,,1965,1,5,0,51,32.0,,106.637,-7.366,,,,71.3,,5.51,,MW
861155,,1965,1,17,20,57,41.0,,108.988,-6.807,,,,227.9,,5.89,,MW
861299,bibliog,1965,1,24,0,11,17.0,,125.952,-2.608,,,,20.0,,8.2,,MW
859200,,1965,2,4,3,25,0.0,,139.741,-51.84,,,,10.0,,6.07,,MW
860339,,1965,2,18,22,39,48.0,,126.715,-7.251,,,,35.0,,5.92,,MW
860561,,1965,2,25,10,19,10.0,,152.228,-5.37,,,,20.0,,5.8,,MW
858312,,1965,3,4,1,48,56.0,,146.993,-5.487,,,,200.0,,5.7,,MW
858722,,1965,3,19,16,20,53.0,,119.836,-1.887,,,,40.0,,6.05,,MW
858755,,1965,3,21,11,8,19.0,,126.623,-1.547,,,,28.9,,6.29,,MW
857510,,1965,4,6,9,42,29.0,,120.039,-0.463,,,,25.0,,6.15,,MW
857868,,1965,4,19,8,6,2.0,,98.296,1.658,,,,56.2,,5.63,,MW
856806,,1965,5,12,8,5,56.0,,137.924,-3.523,,,,50.0,,5.72,,MW
856887,,1965,5,15,23,58,36.0,,134.946,-4.131,,,,25.0,,5.85,,MW
856977,,1965,5,19,3,0,58.0,,159.083,-8.938,,,,35.0,,5.6,,MW
856995,,1965,5,19,13,59,55.0,,152.436,-4.819,,,,50.0,,5.52,,MW
857068,,1965,5,22,3,5,46.0,,126.239,1.309,,,,35.0,,5.67,,MW
857215,,1965,5,29,1,28,54.0,,95.676,-45.041,,,,10.0,,5.81,,MW
857305,bibliog,1965,5,31,11,38,31.0,,128.554,-7.543,,,,60.0,,5.9,,MW
855815,,1965,6,3,4,45,10.0,,157.187,-8.784,,,,15.0,,5.71,,MW
856478,,1965,6,28,3,33,35.0,,153.06,-5.01,,,,25.0,,6.01,,MW
855189,gcmt,1965,7,6,18,36,46.0,,155.062,-4.408,,,,490.0,,6.27,,MW
855343,,1965,7,13,19,37,13.0,,143.219,-4.334,,,,103.0,,5.8,,MW
855425,,1965,7,17,7,20,34.0,,159.888,-9.72,,,,25.0,,5.93,,MW
855431,,1965,7,17,12,47,49.0,,153.773,-7.212,,,,15.0,,5.52,,MW
855580,,1965,7,25,3,40,45.0,,99.217,1.831,,,,130.0,,5.51,,MW
855664,,1965,7,28,22,29,9.0,,101.767,-2.335,,,,140.0,,5.63,,MW
854586,,1965,8,13,21,57,38.0,,148.543,-6.38,,,,30.0,,6.04,,MW
854696,,1965,8,17,10,35,6.0,,95.844,4.93,,,,35.0,,6.14,,MW
854799,gcmt,1965,8,20,5,54,51.0,,128.493,-5.714,,,,330.0,,6.71,,MW
854827,,1965,8,21,15,4,20.0,,103.993,-5.921,,,,45.0,,5.62,,MW
853784,,1965,9,12,8,40,10.0,,151.651,-6.209,,,,15.0,,6.12,,MW
854030,,1965,9,22,9,35,27.0,,134.023,-1.27,,,,16.4,,5.53,,MW
852872,,1965,10,4,0,13,27.0,,147.293,-6.391,,,,70.0,,5.54,,MW
853158,,1965,10,16,8,22,55.0,,128.558,3.113,,,,192.4,,5.73,,MW
853181,,1965,10,17,1,53,35.0,,156.287,-7.981,,,,15.0,,5.69,,MW
853334,,1965,10,23,8,15,1.0,,146.453,-54.933,,,,10.0,,5.59,,MW
853357,gcmt,1965,10,24,14,32,11.0,,125.787,4.203,,,,145.1,,5.88,,MW
853428,,1965,10,27,15,40,58.0,,127.056,1.04,,,,100.0,,5.53,,MW
853506,bibliog,1965,10,31,17,24,4.0,,95.098,-14.22,,,,10.0,,5.79,,MW
852189,,1965,11,5,19,1,4.0,,143.789,-3.144,,,,15.0,,5.86,,MW
852558,,1965,11,20,16,6,11.0,,102.15,-5.13,,,,30.4,,5.55,,MW
852583,gcmt,1965,11,21,10,31,55.0,,130.402,-6.193,,,,133.3,,6.55,,MW
852620,,1965,11,23,1,17,30.0,,124.831,2.983,,,,20.0,,6.2,,MW
852636,,1965,11,23,16,31,6.0,,111.103,-8.666,,,,55.0,,5.76,,MW
850772,,1966,1,11,3,10,54.0,,120.141,0.586,,,,35.0,,5.9,,MW
849825,,1966,2,3,5,48,11.0,,123.555,0.211,,,,158.6,,5.71,,MW
850037,,1966,2,9,7,18,50.0,,116.376,-9.851,,,,45.0,,5.79,,MW
850145,,1966,2,13,6,36,1.0,,132.642,-6.561,,,,35.0,,5.95,,MW
850390,bibliog,1966,2,22,5,2,39.0,,151.592,-5.388,,,,35.0,,6.9,,MW
848136,bibliog,1966,4,6,2,59,1.0,,96.003,-45.685,,,,10.0,,6.3,,MW
847081,,1966,5,2,9,52,48.0,,149.735,-5.996,,,,35.0,,6.06,,MW
847094,,1966,5,2,16,39,45.0,,114.967,-8.495,,,,105.0,,5.62,,MW
847783,,1966,5,25,8,29,3.0,,131.044,-6.384,,,,65.0,,5.73,,MW
847789,bibliog,1966,5,25,13,20,54.0,,160.106,-52.761,,,,10.0,,7.02,,MW
847902,,1966,5,28,22,23,44.0,,153.537,-4.373,,,,109.4,,5.51,,MW
846032,,1966,6,2,7,8,5.0,,123.13,-0.047,,,,140.0,,5.78,,MW
846446,,1966,6,14,16,39,50.0,,124.366,-5.338,,,,636.4,,5.55,,MW
846454,bibliog,1966,6,15,0,59,50.0,,161.006,-10.318,,,,45.0,,7.1,,MW
846631,,1966,6,19,7,52,18.0,,149.47,-8.725,,,,22.5,,5.63,,MW
846755,gcmt,1966,6,22,20,29,7.0,,124.583,-7.24,,,,531.8,,6.98,,MW
845918,,1966,7,29,11,46,10.0,,163.126,-10.502,,,,23.7,,5.66,,MW
844147,,1966,8,5,4,33,2.0,,162.767,-10.987,,,,35.0,,5.74,,MW
844607,,1966,8,17,19,54,10.0,,125.119,-5.026,,,,540.0,,5.71,,MW
844645,,1966,8,18,14,34,2.0,,125.071,-0.111,,,,55.0,,6.07,,MW
844648,,1966,8,18,15,42,42.0,,138.437,-4.281,,,,143.1,,5.59,,MW
844815,,1966,8,22,17,2,6.0,,134.06,-1.741,,,,25.0,,5.86,,MW
843184,,1966,9,7,15,55,11.0,,154.824,-5.031,,,,65.0,,5.51,,MW
843252,,1966,9,9,12,4,36.0,,102.855,-4.147,,,,60.0,,5.42,,MW
842427,,1966,10,12,0,6,38.0,,121.601,-11.793,,,,20.0,,5.97,,MW
840351,,1966,12,2,9,31,18.0,,128.174,3.251,,,,75.0,,5.71,,MW
840923,bibliog,1966,12,23,15,50,21.0,,148.256,-7.039,,,,30.0,,6.6,,MW
839323,,1967,1,3,5,35,49.0,,165.668,-11.093,,,,30.0,,6.14,,MW
839499,bibliog,1967,1,7,0,27,24.0,,112.803,-48.873,,,,15.0,,6.0,,MW
840065,,1967,1,23,9,19,35.0,,122.272,0.531,,,,120.0,,5.55,,MW
838435,,1967,2,1,15,20,1.0,,103.098,-4.8,,,,59.3,,5.5,,MW
838491,,1967,2,3,12,48,9.0,,110.478,-5.542,,,,550.0,,5.61,,MW
838867,,1967,2,17,0,37,40.0,,125.365,4.352,,,,35.0,,5.67,,MW
838960,,1967,2,19,22,14,37.0,,112.956,-9.045,,,,85.4,,6.35,,MW
839015,,1967,2,21,18,42,7.0,,127.11,1.427,,,,110.0,,5.55,,MW
839107,,1967,2,25,11,38,45.0,,123.969,-0.114,,,,80.0,,5.9,,MW
837803,,1967,3,13,19,0,59.0,,126.627,3.695,,,,15.0,,5.5,,MW
838108,,1967,3,22,13,0,25.0,,146.395,-5.376,,,,40.0,,5.53,,MW
838143,,1967,3,23,15,0,28.0,,101.716,-4.686,,,,22.7,,5.53,,MW
838174,gcmt,1967,3,24,9,0,20.0,,112.225,-5.972,,,,598.0,,6.71,,MW
838258,,1967,3,26,22,39,3.0,,148.623,-9.182,,,,20.0,,5.69,,MW
838363,,1967,3,30,2,8,1.0,,115.227,-11.114,,,,15.0,,6.16,,MW
836535,,1967,4,10,15,2,44.0,,155.833,-7.222,,,,35.0,,6.13,,MW
836974,bibliog,1967,4,21,8,14,24.0,,126.688,-5.401,,,,10.0,,6.2,,MW
837261,,1967,4,30,16,59,0.0,,138.694,-1.808,,,,20.0,,5.81,,MW
835857,gcmt,1967,5,21,18,45,13.0,,101.313,-0.897,,,,179.3,,6.72,,MW
834401,,1967,6,12,21,17,49.0,,100.445,-3.09,,,,28.0,,5.56,,MW
834989,,1967,6,28,0,14,37.0,,157.752,-9.543,,,,25.0,,5.62,,MW
835008,bibliog,1967,6,28,14,34,6.0,,165.844,-47.085,,,,30.0,,5.55,,MW
835041,,1967,6,29,16,36,20.0,,128.596,-7.249,,,,150.0,,5.55,,MW
832830,,1967,7,1,7,28,59.0,,98.674,-0.858,,,,27.1,,5.56,,MW
833382,,1967,7,16,13,34,33.0,,132.73,-0.869,,,,30.0,,6.22,,MW
832238,,1967,8,13,22,15,11.0,,152.439,-4.41,,,,20.0,,6.33,,MW
832324,,1967,8,16,19,19,4.0,,98.876,0.873,,,,75.1,,5.71,,MW
832453,,1967,8,21,7,33,3.0,,95.669,3.697,,,,39.1,,6.57,,MW
830991,,1967,9,7,7,12,37.0,,124.226,2.626,,,,275.0,,5.93,,MW
831388,bibliog,1967,9,18,15,33,7.0,,146.6,-5.985,,,,35.0,,5.8,,MW
831453,bibliog,1967,9,20,9,39,16.0,,164.009,-49.736,,,,20.0,,6.67,,MW
831599,,1967,9,24,0,57,9.0,,128.667,4.632,,,,16.9,,5.58,,MW
831654,,1967,9,25,17,3,55.0,,125.515,3.257,,,,118.6,,5.57,,MW
831724,,1967,9,28,4,56,54.0,,153.465,-6.52,,,,15.0,,6.22,,MW
830126,,1967,10,8,18,8,15.0,,154.057,-5.623,,,,35.0,,5.86,,MW
830257,bibliog,1967,10,12,18,31,43.0,,129.828,-7.131,,,,88.2,,6.0,,MW
830365,,1967,10,16,16,58,3.0,,127.493,1.715,,,,125.0,,5.7,,MW
830593,,1967,10,24,10,51,14.0,,101.398,-3.152,,,,46.2,,5.53,,MW
829200,gcmt,1967,11,9,2,18,48.0,,123.752,-7.163,,,,584.2,,6.18,,MW
829356,,1967,11,14,5,28,39.0,,147.112,-5.46,,,,210.0,,5.93,,MW
829737,,1967,11,26,10,53,24.0,,127.719,-1.919,,,,15.0,,5.4,,MW
828952,,1967,12,31,15,5,33.0,,154.844,-7.103,,,,10.0,,5.66,,MW
826964,bibliog,1968,1,4,10,27,39.0,,148.835,-9.779,,,,15.0,,5.75,,MW
827050,,1968,1,7,9,56,41.0,,153.961,-5.042,,,,116.6,,5.68,,MW
827419,bibliog,1968,1,19,6,4,39.0,,158.542,-9.213,,,,27.5,,6.7,,MW
827435,,1968,1,19,14,12,2.0,,108.571,-7.108,,,,141.1,,5.54,,MW
827666,bibliog,1968,1,26,4,45,44.0,,120.265,-8.875,,,,30.6,,6.8,,MW
827910,,1968,1,31,2,58,37.0,,130.395,-6.774,,,,77.2,,5.53,,MW
826088,bibliog,1968,2,12,5,44,45.0,,153.368,-5.42,,,,30.0,,7.3,,MW
826118,,1968,2,13,2,12,35.0,,131.26,-5.48,,,,85.0,,5.68,,MW
824753,,1968,3,7,13,22,19.0,,151.013,-5.897,,,,45.0,,6.32,,MW
825405,gcmt,1968,3,26,0,42,0.0,,116.161,-6.626,,,,554.4,,6.1,,MW
825483,,1968,3,27,22,36,43.0,,133.149,-4.178,,,,17.5,,5.66,,MW
823401,,1968,4,1,6,35,47.0,,133.932,-2.821,,,,15.0,,5.58,,MW
823766,,1968,4,11,0,19,53.0,,127.665,-3.962,,,,47.0,,5.53,,MW
821806,,1968,5,11,15,33,39.0,,147.107,-6.34,,,,50.0,,5.79,,MW
822753,gcmt,1968,5,24,15,43,56.0,,118.853,-6.799,,,,619.1,,6.23,,MW
819942,,1968,6,7,11,57,34.0,,120.094,-1.916,,,,35.0,,6.74,,MW
818568,,1968,7,2,18,40,10.0,,138.891,-2.712,,,,45.0,,5.96,,MW
819094,bibliog,1968,7,17,5,24,15.0,,125.008,-8.619,,,,12.4,,5.9,,MW
819218,,1968,7,21,6,9,42.0,,150.6,-3.112,,,,15.0,,5.71,,MW
819494,,1968,7,29,23,52,18.0,,133.409,-0.291,,,,20.0,,6.23,,MW
817844,,1968,8,10,2,7,6.0,,126.234,1.514,,,,23.0,,7.61,,MW
818025,,1968,8,14,22,14,23.0,,119.802,0.157,,,,20.0,,7.21,,MW
818136,gcmt,1968,8,18,18,38,32.0,,159.914,-10.188,,,,543.1,,7.27,,MW
816728,,1968,9,5,17,2,51.0,,142.762,-6.276,,,,25.0,,5.71,,MW
816992,,1968,9,13,12,49,50.0,,164.774,-11.069,,,,15.0,,5.55,,MW
817025,,1968,9,15,3,9,30.0,,146.634,-6.456,,,,104.0,,5.59,,MW
817073,,1968,9,16,13,55,35.0,,148.758,-6.024,,,,35.0,,6.77,,MW
817381,,1968,9,26,8,6,55.0,,105.358,-5.76,,,,15.0,,5.55,,MW
817421,,1968,9,27,3,58,58.0,,129.083,-6.909,,,,150.6,,6.05,,MW
817530,,1968,9,30,14,15,59.0,,128.176,3.08,,,,161.0,,5.53,,MW
815575,,1968,10,3,8,4,57.0,,128.493,-3.775,,,,105.0,,5.79,,MW
815895,bibliog,1968,10,14,2,58,52.0,,117.071,-31.566,,,,15.0,,6.5,,MW
815957,,1968,10,15,2,10,38.0,,100.689,-0.499,,,,130.0,,5.75,,MW
816232,bibliog,1968,10,23,21,4,44.0,,143.286,-3.33,,,,15.0,,7.0,,MW
816275,,1968,10,25,10,29,28.0,,95.402,4.336,,,,61.0,,5.46,,MW
814969,,1968,11,9,20,30,45.0,,126.856,2.358,,,,42.2,,6.12,,MW
815164,,1968,11,17,5,18,57.0,,128.862,-3.201,,,,35.0,,5.6,,MW
815375,,1968,11,26,1,10,11.0,,151.953,-5.326,,,,45.0,,5.78,,MW
815451,,1968,11,28,16,30,33.0,,156.118,-6.74,,,,173.5,,5.83,,MW
813940,,1968,12,7,4,57,53.0,,146.033,-3.517,,,,15.0,,6.56,,MW
814031,,1968,12,10,4,25,24.0,,130.418,-6.321,,,,90.0,,5.73,,MW
814282,,1968,12,19,0,26,39.0,,124.351,-0.138,,,,45.0,,5.52,,MW
812898,,1969,1,5,13,26,43.0,,158.888,-7.97,,,,60.0,,7.04,,MW
812908,,1969,1,5,16,50,50.0,,123.242,-9.086,,,,81.6,,5.52,,MW
812954,,1969,1,6,15,39,0.0,,164.479,-10.407,,,,10.0,,6.87,,MW
813688,bibliog,1969,1,30,10,29,41.0,,127.306,4.569,,,,60.0,,7.6,,MW
813703,,1969,1,30,18,36,39.0,,123.006,3.936,,,,532.9,,5.53,,MW
813710,,1969,1,31,0,44,16.0,,128.186,4.192,,,,43.3,,6.39,,MW
811849,,1969,2,4,1,38,30.0,,121.631,-0.717,,,,45.0,,6.12,,MW
812115,gcmt,1969,2,11,22,16,13.0,,126.581,-6.784,,,,430.5,,7.22,,MW
812293,,1969,2,17,0,43,4.0,,128.351,3.65,,,,40.0,,6.35,,MW
812497,,1969,2,23,0,36,58.0,,118.904,-3.201,,,,15.0,,7.03,,MW
812527,bibliog,1969,2,24,0,8,46.0,,130.946,-6.122,,,,35.0,,6.2,,MW
810744,bibliog,1969,3,9,13,48,4.0,,135.504,-4.193,,,,20.0,,6.3,,MW
810765,,1969,3,10,6,54,18.0,,147.214,-5.614,,,,199.5,,5.81,,MW
810950,,1969,3,15,11,44,42.0,,126.589,-2.736,,,,20.0,,5.79,,MW
809893,,1969,4,16,1,22,49.0,,151.019,-3.549,,,,25.0,,6.48,,MW
809970,,1969,4,18,12,32,4.0,,132.699,-4.524,,,,30.0,,5.7,,MW
808893,gcmt,1969,5,13,14,30,22.0,,120.792,-7.221,,,,631.7,,6.38,,MW
809329,,1969,5,27,9,27,3.0,,124.98,-0.176,,,,18.0,,5.52,,MW
808108,bibliog,1969,6,17,23,58,9.0,,160.309,-52.744,,,,15.0,,7.04,,MW
808220,,1969,6,21,15,12,10.0,,109.603,-5.405,,,,557.1,,5.71,,MW
808297,,1969,6,24,3,29,17.0,,146.745,-5.894,,,,100.0,,5.55,,MW
806738,,1969,7,5,1,44,1.0,,131.523,-3.843,,,,25.0,,5.81,,MW
807297,,1969,7,21,22,6,57.0,,124.813,2.905,,,,212.8,,5.58,,MW
807453,,1969,7,26,14,45,47.0,,165.192,-11.651,,,,15.0,,5.59,,MW
807527,,1969,7,29,1,55,23.0,,144.902,-3.397,,,,15.0,,5.6,,MW
805107,,1969,8,2,4,30,30.0,,146.938,-6.521,,,,12.6,,5.5,,MW
805203,gcmt,1969,8,4,17,19,20.0,,125.331,-5.639,,,,525.1,,6.35,,MW
805322,gcmt,1969,8,8,20,44,20.0,,129.569,-6.069,,,,176.1,,6.59,,MW
806355,,1969,8,25,19,7,20.0,,131.319,-5.169,,,,25.0,,5.53,,MW
806430,,1969,8,27,13,23,14.0,,104.591,-4.352,,,,194.6,,5.58,,MW
804190,,1969,9,6,14,50,0.0,,157.882,-8.81,,,,25.0,,6.22,,MW
804611,,1969,9,18,11,57,32.0,,136.284,-3.284,,,,28.5,,5.54,,MW
804682,,1969,9,20,8,56,44.0,,141.973,-3.082,,,,25.0,,5.61,,MW
804761,,1969,9,22,1,46,15.0,,95.795,2.922,,,,30.0,,6.0,,MW
804937,,1969,9,27,19,13,48.0,,107.769,-9.341,,,,18.9,,5.54,,MW
803048,,1969,10,3,15,39,41.0,,101.869,-3.655,,,,58.9,,5.53,,MW
803321,,1969,10,12,3,31,11.0,,123.675,0.089,,,,135.8,,5.51,,MW
800842,,1969,12,8,5,4,22.0,,127.282,1.734,,,,115.0,,5.63,,MW
799702,,1970,1,4,8,31,22.0,,121.919,0.312,,,,146.4,,5.54,,MW
799772,bibliog,1970,1,6,5,35,54.0,,151.493,-9.583,,,,15.0,,6.16,,MW
799928,bibliog,1970,1,9,23,16,22.0,,117.235,-9.166,,,,66.6,,5.8,,MW
800066,,1970,1,14,2,22,36.0,,123.233,-10.169,,,,25.0,,5.98,,MW
800427,,1970,1,27,9,2,51.0,,165.955,-10.829,,,,35.0,,5.72,,MW
799077,gcmt,1970,2,13,15,43,28.0,,112.997,-5.923,,,,622.8,,6.46,,MW
799142,,1970,2,15,12,36,36.0,,122.999,-0.045,,,,138.3,,5.86,,MW
799250,bibliog,1970,2,19,22,55,6.0,,140.049,-4.557,,,,30.0,,5.3,,MW
799400,,1970,2,24,15,8,38.0,,155.589,-7.07,,,,57.3,,5.5,,MW
799492,,1970,2,27,10,47,53.0,,119.726,-8.012,,,,175.6,,5.68,,MW
797630,,1970,3,7,22,30,5.0,,124.17,-0.019,,,,94.9,,5.53,,MW
798352,bibliog,1970,3,24,10,35,19.0,,126.691,-22.13,,,,10.0,,6.0,,MW
796971,,1970,4,20,21,43,0.0,,119.065,-9.971,,,,25.0,,5.75,,MW
797043,,1970,4,22,11,38,2.0,,119.922,-11.437,,,,15.0,,5.62,,MW
797254,,1970,4,28,0,29,24.0,,156.373,-8.044,,,,15.0,,5.75,,MW
795419,,1970,5,9,13,16,44.0,,129.96,-0.116,,,,20.0,,5.53,,MW
795799,,1970,5,19,14,48,36.0,,152.296,-5.116,,,,60.0,,5.65,,MW
794657,,1970,6,17,7,57,56.0,,128.62,-7.539,,,,55.0,,5.53,,MW
794899,,1970,6,27,13,13,2.0,,126.215,4.131,,,,98.4,,5.62,,MW
794912,bibliog,1970,6,28,1,30,18.0,,124.0,-8.683,,,,85.8,,6.6,,MW
793407,,1970,7,2,0,56,14.0,,139.266,-51.015,,,,10.0,,6.07,,MW
793435,,1970,7,2,19,13,59.0,,97.634,4.511,,,,10.0,,5.57,,MW
793496,,1970,7,4,19,1,44.0,,127.671,-4.417,,,,31.7,,5.5,,MW
793870,,1970,7,19,9,22,44.0,,152.156,-4.056,,,,20.0,,6.21,,MW
794131,,1970,7,30,8,52,41.0,,143.965,-4.534,,,,101.5,,5.54,,MW
792454,,1970,8,1,1,17,56.0,,102.302,-2.944,,,,118.9,,5.5,,MW
792530,,1970,8,3,22,30,6.0,,97.867,2.644,,,,62.8,,5.6,,MW
792635,,1970,8,7,13,29,27.0,,155.121,-4.616,,,,491.7,,5.51,,MW
792656,,1970,8,8,7,55,47.0,,128.621,3.193,,,,35.0,,5.62,,MW
792844,bibliog,1970,8,13,4,22,37.0,,117.933,-8.991,,,,99.1,,5.8,,MW
792982,gcmt,1970,8,18,16,52,27.0,,123.113,4.521,,,,574.1,,5.86,,MW
791982,,1970,9,14,0,53,5.0,,121.81,-0.606,,,,18.8,,5.52,,MW
790727,,1970,10,2,6,15,32.0,,155.007,-6.821,,,,35.0,,6.05,,MW
790806,,1970,10,4,16,56,53.0,,130.481,-6.809,,,,80.0,,5.76,,MW
791579,bibliog,1970,10,31,17,53,14.0,,145.396,-4.999,,,,60.0,,6.9,,MW
790008,bibliog,1970,11,8,22,35,48.0,,135.544,-3.428,,,,35.0,,6.7,,MW
790300,,1970,11,18,2,13,41.0,,125.627,-6.476,,,,15.0,,5.6,,MW
790538,,1970,11,25,18,57,46.0,,134.169,-2.02,,,,25.0,,5.69,,MW
790633,,1970,11,28,20,22,53.0,,142.904,-4.164,,,,125.0,,5.99,,MW
788837,,1970,12,2,15,54,22.0,,163.377,-11.154,,,,30.0,,6.96,,MW
788860,,1970,12,3,7,2,48.0,,126.749,-1.015,,,,25.0,,5.77,,MW
789056,,1970,12,10,20,5,36.0,,127.276,1.506,,,,115.0,,5.65,,MW
789154,,1970,12,13,12,46,59.0,,103.343,-4.21,,,,95.4,,5.5,,MW
789314,,1970,12,19,10,38,7.0,,99.885,-1.542,,,,42.3,,6.19,,MW
789364,,1970,12,21,14,40,43.0,,116.412,-9.073,,,,70.2,,5.98,,MW
789614,,1970,12,29,2,26,8.0,,161.395,-10.436,,,,30.0,,6.71,,MW
789648,,1970,12,30,3,41,14.0,,152.533,-3.28,,,,30.0,,5.53,,MW
789656,,1970,12,30,8,11,11.0,,99.069,1.433,,,,88.4,,5.57,,MW
787816,,1971,1,1,7,58,3.0,,141.183,-4.19,,,,35.0,,6.01,,MW
788036,bibliog,1971,1,10,7,17,5.0,,139.722,-3.184,,,,30.0,,7.7,,MW
788422,,1971,1,21,6,17,30.0,,147.605,-6.827,,,,45.0,,5.69,,MW
788437,,1971,1,21,17,19,40.0,,122.684,-7.893,,,,241.1,,5.62,,MW
788639,,1971,1,27,23,57,12.0,,128.948,-5.392,,,,15.0,,5.63,,MW
786889,,1971,2,4,15,33,29.0,,98.711,0.653,,,,30.0,,7.04,,MW
787339,,1971,2,12,19,6,56.0,,146.457,-6.369,,,,128.4,,5.79,,MW
787343,,1971,2,12,23,33,15.0,,121.127,1.428,,,,35.0,,5.56,,MW
787602,,1971,2,22,8,27,9.0,,120.045,0.966,,,,25.0,,5.56,,MW
787713,,1971,2,25,22,14,19.0,,95.86,3.274,,,,30.0,,5.73,,MW
786493,,1971,3,20,9,44,54.0,,114.594,-7.564,,,,20.0,,5.49,,MW
786716,,1971,3,28,17,56,58.0,,124.538,-9.583,,,,40.0,,5.79,,MW
785417,,1971,4,7,4,59,39.0,,129.106,2.514,,,,31.3,,6.56,,MW
785421,,1971,4,7,7,29,44.0,,104.16,-6.08,,,,40.1,,5.62,,MW
785458,,1971,4,8,19,27,14.0,,102.242,-4.381,,,,55.0,,5.51,,MW
785768,,1971,4,20,16,13,22.0,,126.517,4.714,,,,75.0,,5.66,,MW
785789,,1971,4,21,11,47,40.0,,128.116,1.224,,,,50.4,,5.81,,MW
784056,,1971,5,4,2,4,32.0,,105.407,-6.564,,,,45.0,,6.44,,MW
784158,,1971,5,7,0,21,15.0,,119.69,-2.751,,,,26.8,,6.03,,MW
783841,bibliog,1971,6,26,19,27,14.0,,96.852,-5.141,,,,13.7,,6.4,,MW
781869,,1971,7,3,8,10,5.0,,111.361,-8.39,,,,60.9,,5.59,,MW
781919,,1971,7,4,19,2,51.0,,105.395,-5.853,,,,15.0,,5.44,,MW
781986,,1971,7,8,4,46,48.0,,161.003,-9.976,,,,64.5,,5.53,,MW
782004,,1971,7,8,19,7,10.0,,129.653,-7.071,,,,105.5,,6.21,,MW
782181,bibliog,1971,7,14,6,11,30.0,,153.85,-5.524,,,,40.0,,8.0,,MW
782464,,1971,7,19,14,48,43.0,,144.508,-4.89,,,,69.5,,5.93,,MW
782466,,1971,7,19,15,37,45.0,,150.562,-5.567,,,,10.0,,6.35,,MW
782684,bibliog,1971,7,26,1,23,22.0,,153.172,-4.817,,,,40.0,,8.1,,MW
782752,,1971,7,26,15,35,41.0,,151.41,-5.662,,,,40.0,,6.27,,MW
782884,,1971,7,27,23,35,23.0,,151.069,-6.128,,,,40.0,,5.52,,MW
781046,,1971,8,8,16,37,20.0,,129.129,-7.132,,,,183.1,,5.65,,MW
781082,,1971,8,9,20,1,41.0,,152.174,-5.651,,,,35.0,,6.31,,MW
781129,,1971,8,11,4,53,20.0,,126.154,1.172,,,,45.0,,5.55,,MW
781503,,1971,8,23,4,8,2.0,,145.924,-3.974,,,,10.0,,6.49,,MW
780288,,1971,9,14,5,20,28.0,,151.519,-6.402,,,,20.0,,6.28,,MW
780629,,1971,9,26,15,25,23.0,,125.822,3.194,,,,75.0,,5.61,,MW
780632,,1971,9,26,16,33,5.0,,124.822,0.072,,,,59.2,,5.75,,MW
780659,,1971,9,27,14,56,13.0,,145.452,-5.822,,,,110.0,,5.67,,MW
780674,,1971,9,27,22,20,1.0,,148.324,-3.227,,,,10.0,,6.23,,MW
780694,,1971,9,28,19,45,16.0,,157.449,-8.888,,,,25.0,,5.57,,MW
780737,,1971,9,30,11,15,57.0,,131.372,-5.524,,,,41.4,,5.68,,MW
779151,bibliog,1971,10,8,14,15,39.0,,144.293,-6.851,,,,27.5,,5.5,,MW
779376,,1971,10,16,21,54,29.0,,127.154,-3.467,,,,60.0,,5.62,,MW
779394,,1971,10,17,18,5,25.0,,102.564,-5.051,,,,47.8,,5.51,,MW
779543,,1971,10,23,1,41,12.0,,146.364,-54.798,,,,10.0,,6.33,,MW
779630,,1971,10,25,16,52,13.0,,132.666,2.01,,,,17.3,,5.55,,MW
778331,,1971,11,5,23,57,29.0,,100.126,-2.006,,,,35.0,,5.62,,MW
778478,,1971,11,11,11,16,53.0,,136.511,-2.682,,,,15.0,,5.78,,MW
777551,,1971,12,7,6,23,12.0,,127.991,3.74,,,,55.5,,5.84,,MW
777661,,1971,12,11,7,25,19.0,,154.577,-6.151,,,,55.0,,6.5,,MW
776721,,1972,1,6,0,30,18.0,,151.819,-4.611,,,,162.3,,6.1,,MW
776759,bibliog,1972,1,7,6,25,50.0,,138.951,-2.184,,,,30.0,,6.0,,MW
777243,,1972,1,26,3,41,57.0,,102.535,-2.543,,,,171.1,,5.53,,MW
775862,,1972,2,1,2,37,25.0,,160.165,-9.769,,,,35.0,,5.77,,MW
776235,,1972,2,16,8,59,23.0,,120.831,0.551,,,,69.5,,5.71,,MW
775212,,1972,3,8,3,31,15.0,,130.162,-6.5,,,,135.3,,5.59,,MW
