SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
Woodlark Microplate,WM,area,9.0,1.0,1.0,17.5,-999.0,-999.0,1.0,40.0,999,4.5,5.75,8.4,8.2,8.6,60822.72,116219.7,29709.03,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,90.0,45.0,90.0,73.57,16.45,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Woodlark Basin,WB,area,9.0,1.0,1.0,10.0,-999.0,-999.0,1.0,35.0,999,4.5,5.75,7.6,7.4,7.8,36812.22,63848.22,20801.48,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,90.0,90.0,0.0,71.86,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Papaua Fold-Thrust Belt - Fly Platform Boundary,PFTB-FPB,area,9.0,1.0,1.0,20.0,-999.0,-999.0,1.0,50.0,999,4.5,5.75,8.0,7.8,8.2,50695.29,94367.45,25139.17,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,300.0,45.0,90.0,28.41,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Region of New Britain Deep,RNBD,area,11.7,1.0,1.0,100.0,-999.0,-999.0,60.0,200.0,400,4.5,5.75,8.3,8.1,8.5,62409.03,94819.24,39459.23,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,250.0,45.0,90.0,0.51,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZD,area,11.4,1.0,1.0,100.0,-999.0,-999.0,60.0,200.0,400,4.5,5.75,8.3,8.1,8.5,66709.69,102577.8,41812.7,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,300.0,45.0,90.0,32.92,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZD,area,11.4,1.0,1.0,100.0,-999.0,-999.0,60.0,180.0,380,4.5,5.75,8.3,8.1,8.5,16275.7,18685.9,13635.3,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,300.0,45.0,90.0,36.15,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTBD,area,11.5,1.0,1.0,100.0,-999.0,-999.0,60.0,130.0,330,4.5,5.75,8.3,8.1,8.5,20645.43,26701.89,14446.63,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,300.0,45.0,90.0,41.28,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999.0,-999.0,1.0,50.0,999,4.5,5.75,8.2,8.0,8.4,269433.0,610477.4,117190.3,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,100.0,90.0,0.0,35.34,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.2,7.0,7.4,28277.74,45993.4,16937.28,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,160.0,90.0,0.0,26.28,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.6,7.4,7.8,17900.99,22122.92,13053.02,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,50.0,40.0,90.0,21.33,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,12684.35,15168.43,9558.631,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,90.0,30.0,90.0,39.74,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Northeast Coral Sea,NECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,434.9177,434.9177,434.9177,0.862,0.985,0.738,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2022.91,-999.0,-999.0,-999.0,52.72,22.5,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Northwest Oceanic,NWO,area,8.0,1.0,1.0,10.0,-999.0,-999.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,238.9749,238.9749,238.9749,1.0,1.1,0.9,-99.0,-99.0,2000;1975;1964;1904,3.55;5.75;6.25;7.5,2022.91,-999.0,-999.0,-999.0,98.5,15.0,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.0,6.8,7.2,8534.483,7782.284,7686.676,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,155.0,45.0,-90.0,24.71,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.1,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,71246.62,109311.8,44728.74,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,172.23,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,6213.813,6816.565,5387.308,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,285.0,45.0,-90.0,32.05,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.1,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,27285.65,40841.53,17435.23,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,101.32,70.91,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.1,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,31326.99,30033.64,30088.19,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,169.74,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Seram 100-200km,SRM_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,2293.256,1489.562,2854.729,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,1692.424,1692.424,1692.424,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Timor 40-100km,TMR_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,10477.84,11494.21,9084.175,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,80.0,45.0,-90.0,163.06,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,22174.18,30814.87,14878.56,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,85.0,45.0,-90.0,166.76,23.83,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,4289.519,2760.971,5403.759,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,80.0,45.0,-90.0,161.67,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,12898.42,8302.136,16248.89,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,85.0,45.0,-90.0,170.97,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.2,1.0,1.0,350.0,-999.0,-999.0,300.0,400.0,600,4.5,5.75,8.3,8.1,8.5,17940.41,21325.26,14612.45,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,29.05,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,3887.198,2524.893,4838.927,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,7212.765,4642.535,9086.343,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,85.0,45.0,-90.0,129.5,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Timor 300-400km,TMR_300_400,area,11.2,1.0,1.0,350.0,-999.0,-999.0,300.0,400.0,600,4.5,5.75,8.3,8.1,8.5,8872.679,8506.366,8521.818,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.2,1.0,1.0,350.0,-999.0,-999.0,300.0,400.0,600,4.5,5.75,8.3,8.1,8.5,16738.87,10774.06,21086.94,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,85.0,45.0,-90.0,170.17,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.2,1.0,1.0,450.0,-999.0,-999.0,400.0,500.0,700,4.5,5.75,8.3,8.1,8.5,64096.32,100060.6,39726.33,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,68.42,66.28,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.2,1.0,1.0,550.0,-999.0,-999.0,500.0,600.0,800,4.5,5.75,8.3,8.1,8.5,64099.1,97884.76,40379.16,0.861,0.907,0.815,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,68.42,66.28,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,111360.0,232641.0,51401.77,0.924,0.995,0.852,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2022.934,225.0,30.0,90.0,172.23,66.63,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Non-cratonic Australia,NA_3,area,4.0,1.0,0.9888,10.0,5.0,15.0,0.0,20.0,999,4.5,3.05,7.5,7.3,7.7,61739.84,73553.29,51634.62,1.246,1.28,1.212,-99.0,-99.0,2000;1990;1970;1960;1930;1900;1880,2.95;3.45;3.95;4.45;5.55;6.05;6.45,2022.91,-999.0,-999.0,-999.0,63.01,39.95,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Northwestern Australia,NWA,area,6.0,1.0,1.0005,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,8.0,7.8,8.2,9290.653,11552.68,7454.627,0.931,0.968,0.894,-99.0,-99.0,1985;1970;1960;1930;1905;1880,3.05;4.05;4.55;5.55;6.05;6.45,2022.91,-999.0,-999.0,-999.0,98.81,15.0,Extended,Non_cratonic,6,NSHA23CAT_V0.1_hmtk_declustered.csv
Southwestern Australia,SWA,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,12639.1,14889.34,10670.94,1.12,1.153,1.087,-99.0,-99.0,1980;1960;1950;1900;1880,3.15;3.55;4.55;5.65;6.45,2022.91,-999.0,-999.0,-999.0,88.61,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Southwestern Oceanic Buffer,SWOB,area,8.0,1.0,1.0,10.0,-999.0,-999.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,243.3875,292.1774,193.0067,1.0,1.1,0.9,-99.0,-99.0,2000;1980;1964;1900,3.2;3.5;5.0;6.0,2022.91,-999.0,-999.0,-999.0,116.03,15.31,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,10.0,-999.0,-999.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,159.6447,183.0218,132.5649,1.0,1.1,0.9,-99.0,-99.0,1995;1970;1960;1940;1905;1880,3.05;3.95;4.55;5.05;6.05;6.55,2022.91,-999.0,-999.0,-999.0,133.35,15.0,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Eastern Oceanic Buffer,EOB,area,8.0,1.0,1.0,10.0,-999.0,-999.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,400.8007,560.0835,279.4179,1.0,1.1,0.9,-99.0,-99.0,2000;1975;1964;1904,3.0;3.5;5.0;6.0,2022.91,-999.0,-999.0,-999.0,65.86,40.94,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Western Oceanic Buffer,WOB,area,8.0,1.0,1.0,10.0,-999.0,-999.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,459.7674,642.4841,320.5264,1.0,1.1,0.9,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2022.91,-999.0,-999.0,-999.0,89.0,15.0,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Center Australia Cratonic,NA_2,area,1.0,1.0,1.012,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,63179.82,77021.62,51737.44,1.12,1.153,1.087,-99.0,-99.0,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2022.91,-999.0,-999.0,-999.0,55.94,29.64,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Southern Extended Margin,SEM,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.3,7.7,7.5,7.9,556.4251,1166.759,257.9869,0.862,0.985,0.738,-99.0,-99.0,1985;1970;1960;1930;1905;1880,3.05;4.05;4.55;5.55;6.05;6.45,2022.91,-999.0,-999.0,-999.0,91.67,16.34,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Tasman Extended Crust,TEC,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,68.21464,102.399,44.26998,0.862,0.985,0.738,-99.0,-99.0,1990;1960;1945;1885,2.95;3.45;4.55;5.45,2022.91,-999.0,-999.0,-999.0,9.37,58.65,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
East Coast Sliver,ECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,294.0778,573.8907,139.9299,0.862,0.985,0.738,-99.0,-99.0,1980;1970;1960;1930;1900;1880,3.05;3.95;4.45;5.45;6.05;6.45,2022.91,-999.0,-999.0,-999.0,52.82,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
South Australia,SA,area,2.0,1.0,0.9992,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,139442.0,184358.1,105330.1,1.353,1.4,1.307,-99.0,-99.0,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.91,-999.0,-999.0,-999.0,100.2,15.0,Non_cratonic,Non_cratonic,2,NSHA23CAT_V0.1_hmtk_declustered.csv
Southeastern Australia,SEA,area,4.0,1.0,0.9981,10.0,5.0,15.0,0.0,20.0,999,4.5,3.05,7.5,7.3,7.7,96925.51,118293.4,79306.02,1.246,1.28,1.212,-99.0,-99.0,1980;1970;1960;1950;1910;1885,3.05;3.45;4.05;4.55;5.65;6.45,2022.91,-999.0,-999.0,-999.0,127.87,28.65,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Northwestern Margin - Buffer 1,NWMB1,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,133.4838,207.7427,81.64962,0.862,0.985,0.738,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2022.91,-999.0,-999.0,-999.0,84.82,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Northwestern Margin - Buffer 2,NWMB2,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,187.7206,309.2224,108.4864,0.862,0.985,0.738,-99.0,-99.0,2000;1980;1964;1900,3.3;3.5;5.0;6.0,2022.91,-999.0,-999.0,-999.0,106.56,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
