SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
Offshore Northeast,ZN7a,area,7.0,1.0,1.0013,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,480.4964,646.7268,327.2434,0.939,1.019,0.858,-99.0,-99.0,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.537,-999.0,-999.0,-999.0,28.57,15.0,Extended,Non_cratonic,7,NSHA18CAT_V0.1_hmtk_declustered.csv
Tasmania,ZN3c,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,12269.46,15348.55,9723.526,1.272,1.32,1.225,-99.0,-99.0,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.537,-999.0,-999.0,-999.0,138.94,15.0,Non_cratonic,Non_cratonic,2,NSHA18CAT_V0.1_hmtk_declustered.csv
Offshore South,ZN7b,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1072.28,1631.038,677.8269,0.939,1.019,0.858,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.537,-999.0,-999.0,-999.0,99.42,17.69,Extended,Non_cratonic,7,NSHA18CAT_V0.1_hmtk_declustered.csv
Offshore East,ZN7c,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,585.6028,800.7442,395.3214,0.939,1.019,0.858,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.537,-999.0,-999.0,-999.0,60.29,23.69,Extended,Non_cratonic,7,NSHA18CAT_V0.1_hmtk_declustered.csv
West Coast,ZN6b,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,14117.78,28925.93,6858.953,1.084,1.193,0.976,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.537,-999.0,-999.0,-999.0,95.23,15.0,Extended,Non_cratonic,6,NSHA18CAT_V0.1_hmtk_declustered.csv
Offshore West,ZN7d,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1875.944,3037.282,1134.518,0.939,1.019,0.858,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.537,-999.0,-999.0,-999.0,103.38,15.0,Extended,Non_cratonic,7,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwest Seismic Zone,ZN8a,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,2266.945,2669.631,1911.443,0.943,0.978,0.909,-99.0,-99.0,1960;1957;1950;1900;1880,2.95;4.05;4.55;5.65;6.45,2017.537,-999.0,-999.0,-999.0,88.31,15.0,Cratonic,Cratonic,1,NSHA18CAT_V0.1_hmtk_declustered.csv
Eastern Sprigg Orogen,ZN2b,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,5064.42,5850.872,4268.32,1.272,1.32,1.225,-99.0,-99.0,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.537,-999.0,-999.0,-999.0,98.41,15.0,Non_cratonic,Non_cratonic,2,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwestern Oceanic Buffer,SWOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,27.9007,47.76156,14.81696,0.593,0.706,0.48,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.537,-999.0,-999.0,-999.0,94.37,15.0,Oceanic,Non_cratonic,8,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,37.60786,66.60557,19.60129,0.593,0.706,0.48,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.537,-999.0,-999.0,-999.0,132.18,45.85,Oceanic,Non_cratonic,8,NSHA18CAT_V0.1_hmtk_declustered.csv
Nusa Tenggara Shallow,NTS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,30.0,999,4.5,5.75,8.0,7.8,8.2,51541.41,91421.71,28494.84,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,10.0,90.0,0.0,164.44,20.79,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Tanimbar,TB,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,40546.01,66372.29,23860.58,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,103.93,71.44,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
West Banda Sea,WBS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,104594.7,212839.7,48187.98,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,25.79,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Taira Adiuna Fault System,TAFS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,6.1,7.8,7.6,8.0,42908.08,71468.8,24816.08,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,78.0,90.0,0.0,18.9,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wapengo,WPG,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.9,7.7,8.1,56648.76,102240.3,30779.49,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,42.0,90.0,0.0,21.33,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Papuan Fold-Thrust Belt,PFTB,area,9.0,1.0,1.0,27.5,-999.0,-999.0,1.0,60.0,999,4.5,5.75,8.2,8.0,8.4,94561.2,190318.8,43851.14,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.47,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Memberamo Thrust Belt,MTB,area,9.0,1.0,1.0,25.0,-999.0,-999.0,1.0,60.0,999,4.5,5.75,8.0,7.8,8.2,110660.5,231363.1,50142.99,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,120.0,45.0,90.0,42.81,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone South,BTFZS,area,9.0,1.0,1.0,27.5,-999.0,-999.0,1.0,60.0,999,4.5,5.75,8.2,8.0,8.4,73584.34,142015.1,34950.03,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,90.0,42.81,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Adelbert Block,ADB,area,9.0,1.0,1.0,27.5,-999.0,-999.0,1.0,60.0,999,4.5,5.75,7.8,7.6,8.0,75044.18,144832.6,35643.4,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,90.0,0.0,32.92,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Huon Peninsula,HP,area,9.0,1.0,1.0,27.5,-999.0,-999.0,1.0,60.0,999,4.5,5.75,8.2,8.0,8.4,151704.5,327586.0,67326.9,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,30.0,45.0,90.0,32.92,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
South Bismark Plate,SBS,area,9.0,1.0,1.0,27.5,-999.0,-999.0,1.0,60.0,999,4.5,5.75,8.0,7.8,8.2,285195.5,658441.7,120783.7,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,26.06,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Outer Trench,NBOT,area,9.0,1.0,1.0,20.0,-999.0,-999.0,1.0,30.0,999,4.5,6.0,8.2,8.0,8.4,226109.2,501761.9,96797.11,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,98.4,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench,NBT,area,10.0,1.0,1.0,25.0,-999.0,-999.0,1.0,60.0,999,4.5,6.1,8.8,8.6,9.0,22310.16,79975.01,6071.938,0.725,0.827,0.623,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,9.56,15.0,Interface,Subduction,10,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Microplate,WM,area,9.0,1.0,1.0,17.5,-999.0,-999.0,1.0,40.0,999,4.5,5.75,8.4,8.2,8.6,92087.43,183075.7,43011.56,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,73.57,16.45,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Basin,WB,area,9.0,1.0,1.0,10.0,-999.0,-999.0,1.0,35.0,999,4.5,5.75,7.6,7.4,7.8,65560.74,122558.7,34554.02,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,90.0,0.0,71.86,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Region of New Britain Deep,RNBD,area,11.7,1.0,1.0,100.0,-999.0,-999.0,60.0,200.0,400,4.5,5.75,8.3,8.1,8.5,104511.5,167334.2,62408.67,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,0.51,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZD,area,11.4,1.0,1.0,100.0,-999.0,-999.0,60.0,200.0,400,4.5,5.75,8.3,8.1,8.5,124294.7,203659.7,73031.0,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,32.92,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZD,area,11.4,1.0,1.0,100.0,-999.0,-999.0,60.0,180.0,380,4.5,5.75,8.3,8.1,8.5,30325.2,35974.49,24385.15,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,36.15,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTBD,area,11.5,1.0,1.0,100.0,-999.0,-999.0,60.0,130.0,330,4.5,5.75,8.3,8.1,8.5,40245.71,55272.95,26380.03,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.27,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999.0,-999.0,1.0,50.0,999,4.5,5.75,8.2,8.0,8.4,384344.8,908177.8,159945.4,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,100.0,90.0,0.0,35.34,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.2,7.0,7.4,39034.05,63897.27,22970.82,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,160.0,90.0,0.0,26.28,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.6,7.4,7.8,28925.62,37755.45,19970.33,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,50.0,40.0,90.0,21.33,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,11860.13,11590.78,9966.838,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,39.74,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor Platform,TP,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,4413.085,8533.674,2147.928,1.084,1.193,0.976,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.537,-999.0,-999.0,-999.0,50.92,15.0,Extended,Non_cratonic,6,NSHA18CAT_V0.1_hmtk_declustered.csv
NE Coral Sea,NECS,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,27.38538,27.38538,27.38538,0.593,0.706,0.48,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.537,-999.0,-999.0,-999.0,62.39,23.36,Oceanic,Non_cratonic,8,NSHA18CAT_V0.1_hmtk_declustered.csv
NW oceanic,NWO,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,32.92759,57.06468,18.72008,0.593,0.706,0.48,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.537,-999.0,-999.0,-999.0,98.5,15.0,Oceanic,Non_cratonic,8,NSHA18CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.0,6.8,7.2,14019.32,13465.16,11987.64,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,155.0,45.0,-90.0,24.71,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.1,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,118378.1,191612.1,70157.37,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,172.23,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.1,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,45335.83,70944.81,27492.9,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,101.32,70.91,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.1,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,52050.63,47239.7,51061.66,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,169.74,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 40-100km,TMR_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,18813.84,22318.68,15128.62,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,163.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,39815.61,56573.75,25613.62,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,166.76,23.83,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,23160.19,16120.52,27060.62,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.97,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.2,1.0,1.0,350.0,-999.0,-999.0,300.0,400.0,600,4.5,5.75,8.3,8.1,8.5,32577.9,40446.5,25313.75,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,29.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,12951.12,9014.556,15132.23,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,129.5,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.2,1.0,1.0,350.0,-999.0,-999.0,300.0,400.0,600,4.5,5.75,8.3,8.1,8.5,30396.02,21156.98,35515.05,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.17,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.2,1.0,1.0,450.0,-999.0,-999.0,400.0,500.0,700,4.5,5.75,8.3,8.1,8.5,116392.1,193540.5,67663.01,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.42,66.28,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.2,1.0,1.0,550.0,-999.0,-999.0,500.0,600.0,800,4.5,5.75,8.3,8.1,8.5,116397.2,188405.6,68983.35,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.42,66.28,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,1.0,-999.0,-999.0,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,160174.0,347667.0,70842.22,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,172.23,66.63,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Papaua Fold-Thrust Belt - Fly Platform Boundary,PFTB-FP,area,9.0,1.0,1.0,20.0,-999.0,-999.0,1.0,50.0,999,4.5,5.75,8.0,7.8,8.2,69546.48,131800.1,33361.2,0.947,1.023,0.872,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,28.41,15.0,Active,Non_cratonic,9,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,11157.42,11462.61,10058.29,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,32.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 100-200km,SRM_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,4117.733,2896.965,4749.136,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,7702.19,5361.066,8999.324,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,161.67,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,3038.889,3038.889,3038.889,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,6979.79,4910.519,8050.054,0.906,0.958,0.855,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
